No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	テーマ	記事の方向性	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
71	＋α	リフォームローン 1 000万円以上	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
72	＋α	リフォームローン 1 000万円 月々	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
73	＋α	1 000万 リフォームローン 月々	33	110	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
74	＋α	リフォームローン 1000万円	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
75	＋α	リフォームローン 1500万円	N/A	40	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
76	＋α	リフォームローン 15年	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
77	＋α	リフォームローン 10年	N/A	0	削除			解説		検索なし			対象外	不要
78	＋α	リフォームローン 100万円	N/A	0	削除			解説		検索なし			対象外	不要
79	＋α	リフォームローン 150万	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
80	＋α	リフォームローン 1000万円 月々	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
81	＋α	リフォームローン 1000万円以上	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
82	＋α	リフォームローン 20年	N/A	50	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
83	＋α	リフォームローン 25年	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
84	＋α	リフォームローン 200万	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
85	＋α	リフォームローン 2社	N/A	0	削除			解説		検索なし			対象外	不要
86	＋α	リフォームローン 200万 月々	N/A	0	削除			解説		検索なし			対象外	不要
87	＋α	リフォームローン 35年	N/A	50	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
88	＋α	リフォームローン 300万	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
89	＋α	リフォームローン 30年	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
90	＋α	リフォームローン 3000万	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
91	＋α	リフォームローン 3500万円	N/A	0	削除			解説		検索なし			対象外	不要
92	＋α	リフォームローン 30万	N/A	0	削除			解説		検索なし			対象外	不要
93	＋α	300万 リフォームローン 月々	N/A	70	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
94	＋α	300万 リフォームローン 月々 いくら	N/A	70	記事	Know（リフォームローンの金額・相場を知りたい）	計算方法	データ一覧	ガイド記事	相場ガイド	リフォームローン計算	リフォームローンの計算方法・シミュレーション	権威構築	必須	計算ツール
95	＋α	33銀行 リフォームローン	N/A	0	削除			解説		検索なし			対象外	不要
96	＋α	350万 リフォームローン 月々	N/A	0	削除			解説		検索なし			対象外	不要
97	＋α	リフォームローン 400万	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
98	＋α	リフォームローン 4000万	N/A	0	削除			解説		検索なし			対象外	不要
99	＋α	リフォームローン 40年	N/A	0	削除			解説		検索なし			対象外	不要
100	＋α	400万 リフォームローン 月々	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
101	＋α	40代 リフォームローン	N/A	0	削除			解説		検索なし			対象外	不要
102	＋α	45歳 リフォームローン	N/A	0	削除			解説		検索なし			対象外	不要
103	＋α	リフォームローン 500万	N/A	40	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
104	＋α	リフォームローン 50代	N/A	0	削除			解説		検索なし			対象外	不要
105	＋α	リフォームローン 500万 金利	N/A	0	削除			解説		検索なし			対象外	不要
106	＋α	リフォームローン 50万	N/A	0	削除			解説		検索なし			対象外	不要
107	＋α	リフォームローン 55歳	N/A	0	削除			解説		検索なし			対象外	不要
108	＋α	リフォームローン 5年	N/A	0	削除			解説		検索なし			対象外	不要
109	＋α	リフォームローン 50歳	N/A	0	削除			解説		検索なし			対象外	不要
110	＋α	リフォームローン 5年ルール	N/A	0	削除			解説		検索なし			対象外	不要
111	＋α	500万 リフォームローン 月々	56	210	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
112	＋α	1 500万 リフォームローン 月々	N/A	40	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
113	＋α	リフォームローン 65歳以上	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
114	＋α	リフォームローン 60歳以上	N/A	40	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
115	＋α	リフォームローン 60歳	46	40	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
116	＋α	リフォームローン 600万	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
117	＋α	リフォームローン 65歳	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
118	＋α	60 代 リフォームローン	48	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
119	＋α	600万 リフォームローン 月々	N/A	0	削除			解説		検索なし			対象外	不要
120	＋α	66歳 リフォームローン	N/A	0	削除			解説		検索なし			対象外	不要
121	＋α	68歳 リフォームローン	N/A	0	削除			解説		検索なし			対象外	不要
122	＋α	リフォームローン 70歳以上	50	50	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
123	＋α	リフォームローン 77銀行	N/A	0	削除			解説		検索なし			対象外	不要
124	＋α	リフォームローン 700万	N/A	0	削除			解説		検索なし			対象外	不要
125	＋α	700万 リフォームローン 月々	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
126	＋α	70代 リフォームローン	N/A	0	削除			解説		検索なし			対象外	不要
127	＋α	リフォームローン 800万	N/A	0	削除			解説		検索なし			対象外	不要
128	＋α	リフォームローン 80歳	47	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
129	＋α	リフォームローン 82	N/A	0	削除			解説		検索なし			対象外	不要
130	＋α	82銀行 リフォームローン	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
131	＋α	800万 リフォームローン 月々	N/A	0	削除			解説		検索なし			対象外	不要
132	＋α	800万 リフォームローン 月々 いくら	N/A	0	削除			解説		検索なし			対象外	不要
133	＋α	80歳以上 リフォームローン	N/A	0	削除			解説		検索なし			対象外	不要
134	＋α	リフォームローン 足利銀行	N/A	260	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
135	＋α	リフォームローン アプラス	45	260	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
136	＋α	リフォームローン au	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
137	＋α	リフォームローン 秋田銀行	N/A	90	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
138	＋α	リフォームローン 愛知銀行	N/A	0	削除			解説		検索なし			対象外	不要
139	＋α	リフォームローン アパート	33	110	記事	Know（不動産でのリフォームローンを知りたい）	その他	解説	解説記事	不動産特化	リフォームローン_不動産特化	リフォームローンと不動産投資の関係を解説	権威構築	必須	解説記事
140	＋α	リフォームローン アルバイト	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
141	＋α	リフォームローン 秋田	N/A	0	削除			解説		検索なし			対象外	不要
142	＋α	リフォームローン 阿波銀行	N/A	0	削除			解説		検索なし			対象外	不要
143	＋α	リフォームローン 余ったら	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
144	＋α	リフォームローン イオン銀行	58	720	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
145	＋α	リフォームローン イオン	52	320	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
146	＋α	リフォームローン いくらまで	N/A	50	記事	Know（リフォームローンの金額・相場を知りたい）	計算方法	データ一覧	ガイド記事	相場ガイド	リフォームローン計算	リフォームローンの計算方法・シミュレーション	権威構築	必須	計算ツール
147	＋α	リフォームローン 伊予銀行	55	140	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
148	＋α	リフォームローン 池田泉州銀行	N/A	170	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
149	＋α	リフォームローン いくら借りれる	N/A	0	削除			解説		検索なし			対象外	不要
150	＋α	リフォームローン いくらから	N/A	10	記事	Know（リフォームローンの金額・相場を知りたい）	計算方法	データ一覧	ガイド記事	相場ガイド	リフォームローン計算	リフォームローンの計算方法・シミュレーション	権威構築	必須	計算ツール
151	＋α	リフォームローン 一覧	N/A	10	記事	Know（リフォームローンの金額・相場を知りたい）	税金	データ一覧	ガイド記事	相場ガイド	リフォームローン税率		権威構築	補足
152	＋α	リフォームローン 一括返済	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
153	＋α	リフォームローン ufj	N/A	210	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
154	＋α	リフォームローン web完結	N/A	0	削除			解説		検索なし			対象外	不要
155	＋α	リフォームローン 上乗せ	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
156	＋α	リフォームローン web	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
157	＋α	リフォームローン 請負契約書	N/A	0	削除			解説		検索なし			対象外	不要
158	＋α	リフォームローン ui銀行	N/A	0	削除			解説		検索なし			対象外	不要
159	＋α	オリコ リフォームローン web	N/A	0	削除			解説		検索なし			対象外	不要
160	＋α	ジャックス リフォームローン web	N/A	0	削除			解説		検索なし			対象外	不要
161	＋α	ufj リフォームローン 金利	N/A	10	記事	Know（リフォームローンの金利を比較したい）	比較・検討	比較・解説	ガイド記事	金利比較	リフォームローン_金利比較		権威構築	補足
162	＋α	内窓 リフォームローン	N/A	0	削除			解説		検索なし			対象外	不要
163	＋α	リフォームローン エアコン	N/A	30	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
164	＋α	リフォームローン エコキュート	N/A	10	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
165	＋α	リフォームローン 愛媛銀行	N/A	0	削除			解説		検索なし			対象外	不要
166	＋α	リフォームローン エスビーアイ	N/A	0	削除			解説		検索なし			対象外	不要
167	＋α	リフォームローン 選び方	N/A	10	記事	Buy（最適なリフォームローンを選びたい）	比較・検討	比較・解説	比較記事	おすすめ比較	リフォームローン_おすすめ比較		権威構築	補足
168	＋α	リフォームローン 永住権なし	N/A	0	削除			解説		検索なし			対象外	不要
169	＋α	リフォームローン 英語	N/A	0	削除			解説		検索なし			対象外	不要
170	＋α	リフォームローン エディオン	N/A	0	削除			解説		検索なし			対象外	不要
171	＋α	リフォームローン エアコン設置	N/A	0	削除			解説		検索なし			対象外	不要
172	＋α	愛媛信用金庫 リフォームローン	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
173	＋α	リフォームローン オリコ	50	1000	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
174	＋α	リフォームローン 多め に借りる	N/A	110	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
175	＋α	リフォームローン 大分銀行	49	170	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
176	＋α	リフォームローン 親名義の家	N/A	30	記事	Know（親族間のリフォームローンを知りたい）	融資・ローン	解説	解説記事	親族間	リフォームローン_親族間		権威構築	補足
177	＋α	リフォームローン 沖縄	N/A	40	削除			解説		地域KW			対象外	不要
178	＋α	リフォームローン オーバーローン	N/A	20	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
179	＋α	リフォームローン おすすめ 銀行	N/A	20	記事	Buy（最適なリフォームローンを選びたい）	比較・検討	比較・解説	比較記事	おすすめ比較	リフォームローン_おすすめ比較		権威構築	補足
180	＋α	リフォームローン 沖縄銀行	N/A	0	削除			解説		検索なし			対象外	不要
181	＋α	リフォームローン 大阪	N/A	20	削除			解説		地域KW			対象外	不要
182	＋α	リフォームローン 確定申告	33	140	記事	Know（リフォームローン控除を理解したい）	確定申告	解説	解説記事	控除・減税	リフォームローン申告	リフォームローンの確定申告・届出の方法と必要書類	権威構築	必須	解説記事
183	＋α	リフォームローン 借り換え	33	170	記事	Know（住宅ローンとの関係を知りたい）	住宅タイプ別	解説	解説記事	住宅ローン連携	リフォームローン_住宅ローン連携		権威構築	補足
184	＋α	リフォームローン 仮審査	N/A	50	記事	Know（審査条件を知りたい）	融資・ローン	解説	解説記事	審査	リフォームローン_審査		権威構築	補足
185	＋α	リフォームローン 鹿児島	N/A	40	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
186	＋α	リフォームローン 家具家電	N/A	40	記事	Do（リフォームローンの書式を確認したい）	書類・手続き	解説	ハウツー記事	書式	リフォームローン_書式		権威構築	補足
